Age,Job,Saving accounts,Credit amount,Duration,Sex_female,Sex_male,Housing_free,Housing_own,Housing_rent,Purpose_business,Purpose_car,Purpose_education,Purpose_furniture/equipment,Purpose_others,Purpose_radio/TV
0.30357142857142855,2,2,0.2268139661756683,0.20588235294117646,False,True,False,True,False,True,False,False,False,False,False
0.14285714285714285,2,0,0.5141843971631206,0.2941176470588235,False,True,False,True,False,False,False,False,True,False,False
0.19642857142857145,2,1,0.7659574468085106,0.20588235294117646,False,True,False,True,False,False,True,False,False,False,False
0.25000000000000006,3,0,0.1669394435351882,0.1176470588235294,True,False,False,True,False,False,False,False,True,False,False
0.10714285714285715,1,0,0.6132024004364429,0.6029411764705882,False,True,False,True,False,False,False,False,False,False,True
0.21428571428571425,2,0,0.7992362247681396,0.6470588235294117,False,True,True,False,False,False,False,True,False,False,False
0.32142857142857145,2,0,0.25231860338243317,0.20588235294117646,False,True,False,True,False,False,False,False,False,False,True
0.32142857142857145,2,0,0.13297872340425532,0.08823529411764706,False,True,False,True,False,False,False,False,False,True,False
0.0892857142857143,2,0,0.028368794326241127,0.07352941176470588,False,True,False,True,False,False,False,False,False,False,True
0.19642857142857145,3,3,0.28409710856519366,0.38235294117647056,False,True,False,True,False,False,False,False,False,False,True
0.125,2,3,0.1238406983087834,0.1176470588235294,False,True,False,True,False,False,False,False,False,False,True
0.44642857142857145,1,0,0.8120567375886524,0.20588235294117646,False,True,False,True,False,False,False,False,False,True,False
0.0892857142857143,2,1,0.8097381342062192,0.38235294117647056,False,True,False,False,True,False,True,False,False,False,False
0.6964285714285714,1,0,0.8037370430987452,0.6470588235294117,True,False,True,False,False,False,True,False,False,False,False
0.28571428571428575,3,0,0.15589198036006546,0.10294117647058824,True,False,False,True,False,False,True,False,False,False,False
0.35714285714285715,2,3,0.2794599018003273,0.47058823529411764,False,True,False,True,False,False,False,False,False,False,True
0.35714285714285715,1,0,0.9517184942716856,0.10294117647058824,False,True,False,True,False,False,True,False,False,False,False
0.16071428571428575,2,1,0.24863611565739224,0.1176470588235294,True,False,False,True,False,False,False,False,False,False,True
0.19642857142857145,3,0,0.7794599018003273,0.338235294117647,False,True,False,True,False,False,True,False,False,False,False
0.10714285714285715,2,0,0.13802509547190395,0.1176470588235294,False,True,False,True,False,False,False,False,False,False,True
0.6785714285714286,2,0,0.26936715766503,0.47058823529411764,False,True,True,False,False,False,True,False,False,False,False
0.07142857142857145,3,0,0.23336061102018546,0.20588235294117646,True,False,False,True,False,False,True,False,False,False,False
0.07142857142857145,1,0,0.8154664484451718,0.47058823529411764,True,False,False,False,True,False,False,False,True,False,False
0.14285714285714285,2,0,0.1556192034915439,0.07352941176470588,False,True,False,True,False,True,False,False,False,False,False
0.75,3,0,0.23226950354609927,0.47058823529411764,False,True,True,False,False,True,False,False,False,False,False
0.125,2,0,0.3997545008183306,0.2941176470588235,True,False,False,True,False,False,False,False,False,False,True
0.17857142857142855,2,0,0.26200218221494814,0.1176470588235294,True,False,False,True,False,False,False,False,False,False,True
0.0535714285714286,2,2,0.10324604473540643,0.1176470588235294,False,True,False,True,False,False,True,False,False,False,False
0.32142857142857145,2,0,0.21399345335515546,0.47058823529411764,False,True,True,False,False,False,False,True,False,False,False
0.5714285714285714,3,0,0.12465902891434806,0.058823529411764705,False,True,True,False,False,False,False,False,False,True,False
0.39285714285714285,1,0,0.7779596290234587,0.5588235294117647,True,False,False,True,False,True,False,False,False,False,False
0.8392857142857144,3,0,0.1740316421167485,0.1176470588235294,False,True,True,False,False,False,True,False,False,False,False
0.26785714285714285,2,0,0.506683033278778,0.5588235294117647,False,True,False,True,False,False,False,False,False,False,True
0.5714285714285714,2,0,0.6166121112929623,0.10294117647058824,False,True,False,True,False,False,False,False,False,False,True
0.0535714285714286,2,0,0.4885433715220949,0.38235294117647056,False,True,False,True,False,False,False,False,True,False,False
0.49999999999999994,2,3,0.131342062193126,0.16176470588235292,False,True,False,True,False,False,False,False,False,False,True
0.0892857142857143,1,1,0.17975995635570102,0.20588235294117646,True,False,False,False,True,True,False,False,False,False,False
0.6964285714285714,1,0,0.2052645935624659,0.2941176470588235,True,False,False,True,False,False,False,False,False,True,False
0.5892857142857142,1,0,0.2816421167484997,0.08823529411764706,False,True,False,True,False,False,False,False,False,False,True
0.17857142857142855,3,0,0.1584833606110202,0.1176470588235294,True,False,False,True,False,True,False,False,False,False,False
0.14285714285714285,2,0,0.1425259138025095,0.20588235294117646,True,False,False,True,False,False,False,False,True,False,False
0.19642857142857145,3,1,0.2726404800872886,0.20588235294117646,False,True,False,True,False,False,True,False,False,False,False
0.16071428571428575,2,0,0.11702127659574467,0.1176470588235294,False,True,False,True,False,False,False,False,False,True,False
0.6607142857142858,2,0,0.05019094380796507,0.1176470588235294,False,True,False,True,False,False,False,False,False,False,True
0.625,2,0,0.15807419530823785,0.1176470588235294,False,True,False,True,False,False,True,False,False,False,False
0.625,2,2,0.14566284779050737,0.1176470588235294,False,True,False,True,False,False,True,False,False,False,False
0.26785714285714285,2,1,0.32351336606655756,0.20588235294117646,False,True,False,True,False,True,False,False,False,False,False
0.30357142857142855,2,0,0.2846426623022368,0.47058823529411764,False,True,False,True,False,False,False,False,False,False,True
0.39285714285714285,1,1,0.16625750136388434,0.2941176470588235,False,True,False,False,True,False,True,False,False,False,False
0.0892857142857143,2,0,0.2827332242225859,0.47058823529411764,False,True,False,False,True,False,False,False,False,False,True
0.0892857142857143,2,0,0.09301691216584833,0.029411764705882346,True,False,False,True,False,False,False,False,False,False,True
0.28571428571428575,2,0,0.22763229678123292,0.07352941176470588,False,True,False,False,True,False,False,False,True,False,False
0.35714285714285715,3,0,0.8466993998908892,0.20588235294117646,False,True,False,True,False,False,True,False,False,False,False
0.23214285714285715,2,0,0.7948717948717948,0.1176470588235294,False,True,False,True,False,False,True,False,False,False,False
0.28571428571428575,2,3,0.15821058374249863,0.14705882352941174,False,True,False,True,False,True,False,False,False,False,False
0.21428571428571425,2,1,0.16352973267866883,0.029411764705882346,False,True,False,True,False,True,False,False,False,False,False
0.07142857142857145,2,0,0.01936715766503,0.16176470588235292,True,False,False,False,True,False,False,True,False,False,False
0.16071428571428575,1,0,0.8196944899072558,0.20588235294117646,False,True,False,False,True,False,True,False,False,False,False
0.28571428571428575,2,3,0.1950354609929078,0.1176470588235294,False,True,False,True,False,False,False,False,False,False,True
0.07142857142857145,2,3,0.5497817785051827,0.4264705882352941,True,False,False,True,False,False,False,False,True,False,False
0.30357142857142855,3,3,0.2885979268957992,0.1176470588235294,False,True,False,True,False,False,True,False,False,False,False
0.10714285714285715,2,0,0.21617566830332785,0.25,True,False,False,True,False,False,False,False,False,False,True
0.39285714285714285,3,0,0.49345335515548283,0.2941176470588235,True,False,False,False,True,False,True,False,False,False,False
0.0892857142857143,1,0,0.20703764320785595,0.1176470588235294,False,True,False,False,True,False,False,False,True,False,False
0.7857142857142858,2,0,0.07242225859247135,0.08823529411764706,False,True,True,False,False,False,True,False,False,False,False
0.19642857142857145,2,0,0.2551827605019094,0.1176470588235294,False,True,False,True,False,False,True,False,False,False,False
0.37499999999999994,1,0,0.06151118385160938,0.1176470588235294,False,True,False,True,False,False,False,False,False,False,True
0.19642857142857145,2,0,0.05305510092744134,0.1176470588235294,False,True,False,True,False,False,False,False,False,True,False
0.26785714285714285,3,0,0.21958537915984722,0.1176470588235294,False,True,False,True,False,False,True,False,False,False,False
0.17857142857142855,2,0,0.4431260229132569,0.1176470588235294,True,False,False,True,False,False,True,False,False,False,False
0.17857142857142855,2,0,0.9052100381887616,0.47058823529411764,False,True,False,True,False,False,False,True,False,False,False
0.14285714285714285,1,0,0.33524277141298414,0.16176470588235292,False,True,False,True,False,False,False,False,True,False,False
0.49999999999999994,2,0,0.23649754500818332,0.20588235294117646,False,True,True,False,False,False,False,False,True,False,False
0.8392857142857144,1,3,0.07037643207855973,0.1176470588235294,False,True,False,True,False,False,False,False,False,False,True
0.44642857142857145,1,0,0.2224495362793235,0.1176470588235294,True,False,False,False,True,False,False,False,False,False,True
0.19642857142857145,3,0,0.6198854337152209,0.47058823529411764,True,False,False,True,False,False,False,False,False,False,True
0.14285714285714285,3,0,0.43180578286961263,0.338235294117647,False,True,False,True,False,False,False,False,False,False,True
0.0535714285714286,2,0,0.3016912165848336,0.20588235294117646,False,True,False,True,False,False,False,False,True,False,False
0.07142857142857145,2,0,0.2779596290234588,0.25,True,False,False,True,False,False,False,False,True,False,False
0.19642857142857145,2,1,0.4522640480087288,0.6470588235294117,False,True,False,True,False,True,False,False,False,False,False
0.35714285714285715,2,0,0.08319694489907255,0.029411764705882346,True,False,False,True,False,False,True,False,False,False,False
0.5714285714285714,2,1,0.05891980360065466,0.1176470588235294,True,False,False,True,False,False,True,False,False,False,False
0.16071428571428575,2,0,0.6984451718494271,0.47058823529411764,False,True,False,True,False,False,False,False,True,False,False
0.48214285714285715,2,2,0.18166939443535185,0.20588235294117646,False,True,False,True,False,False,False,False,False,False,True
0.41071428571428575,2,1,0.14948172394980902,0.029411764705882346,False,True,True,False,False,False,False,False,False,False,True
0.33928571428571425,2,0,0.22831423895253683,0.08823529411764706,False,True,False,True,False,False,False,False,False,False,True
0.0892857142857143,2,0,0.7635024549918167,0.47058823529411764,False,True,False,True,False,False,False,False,False,False,True
0.30357142857142855,3,1,0.9161211129296235,0.2941176470588235,False,True,False,False,True,True,False,False,False,False,False
0.01785714285714285,2,0,0.14075286415711946,0.1176470588235294,True,False,False,False,True,False,False,False,True,False,False
0.5178571428571428,2,1,0.1415711947626841,0.07352941176470588,False,True,False,True,False,False,False,False,False,True,False
0.46428571428571425,1,0,0.012138570649208945,0.1176470588235294,False,True,False,True,False,False,False,True,False,False,False
0.33928571428571425,2,1,0.444899072558647,0.2941176470588235,False,True,False,True,False,False,True,False,False,False,False
0.30357142857142855,2,1,0.3576104746317512,0.2941176470588235,False,True,False,True,False,False,False,False,False,False,True
0.19642857142857145,2,0,0.10979268957992362,0.20588235294117646,True,False,False,True,False,False,True,False,False,False,False
0.30357142857142855,2,3,0.13802509547190395,0.16176470588235292,False,True,False,True,False,False,False,False,False,True,False
0.9107142857142858,3,0,0.9626295690125477,0.08823529411764706,False,True,True,False,False,False,True,False,False,False,False
0.30357142857142855,2,3,0.08987997817785051,0.47058823529411764,False,True,False,True,False,False,True,False,False,False,False
0.23214285714285715,2,3,0.3720676486633933,0.029411764705882346,False,True,False,True,False,False,False,False,True,False,False
0.25000000000000006,2,0,0.1201582105837425,0.20588235294117646,True,False,False,True,False,False,False,False,True,False,False
0.01785714285714285,2,2,0.180987452264048,0.10294117647058824,True,False,False,True,False,False,False,False,True,False,False
0.10714285714285715,2,0,0.5076377523186033,0.2941176470588235,True,False,False,False,True,False,False,False,True,False,False
0.21428571428571425,2,0,0.2298145117294053,0.2941176470588235,False,True,False,True,False,True,False,False,False,False,False
0.25000000000000006,2,0,0.09547190398254228,0.16176470588235292,False,True,False,False,True,False,True,False,False,False,False
0.125,2,0,0.0699672667757774,0.1176470588235294,True,False,False,True,False,False,False,False,True,False,False
0.26785714285714285,3,0,0.24740861974904527,0.2941176470588235,True,False,False,True,False,False,False,False,True,False,False
0.25000000000000006,2,0,0.1587561374795417,0.058823529411764705,False,True,False,True,False,False,False,False,False,False,True
0.125,2,0,0.43153300600109107,0.25,False,True,False,True,False,False,False,True,False,False,False
0.41071428571428575,2,0,0.3173758865248227,0.1176470588235294,False,True,False,True,False,False,False,False,True,False,False
0.5892857142857142,2,3,0.01200218221494817,0.029411764705882346,False,True,False,True,False,False,False,False,False,False,True
0.21428571428571425,3,0,0.23363338788870702,0.1176470588235294,False,True,False,False,True,False,False,False,False,False,True
0.8214285714285714,2,0,0.04378068739770867,0.25,False,True,False,True,False,False,True,False,False,False,False
0.19642857142857145,3,0,0.5735133660665576,0.47058823529411764,False,True,False,True,False,True,False,False,False,False,False
0.5535714285714286,2,2,0.4810420076377523,0.2941176470588235,False,True,False,True,False,False,False,False,True,False,False
0.30357142857142855,2,0,0.08647026732133115,0.20588235294117646,False,True,False,True,False,False,True,False,False,False,False
0.21428571428571425,2,0,0.1513911620294599,0.16176470588235292,False,True,False,True,False,False,False,False,False,False,True
0.9821428571428572,3,0,0.6654391707583196,0.07352941176470588,True,False,True,False,False,False,True,False,False,False,False
0.01785714285714285,2,1,0.05782869612656846,0.1176470588235294,False,True,False,True,False,False,False,False,False,False,True
0.25000000000000006,2,0,0.4083469721767594,0.20588235294117646,True,False,False,True,False,False,False,False,True,False,False
0.625,3,2,0.5920621931260229,0.2941176470588235,False,True,False,True,False,True,False,False,False,False,False
0.26785714285714285,1,1,0.4901800327332242,0.6470588235294117,False,True,True,False,False,True,False,False,False,False,False
0.30357142857142855,2,0,0.4998636115657392,0.338235294117647,False,True,False,True,False,True,False,False,False,False,False
0.17857142857142855,2,0,0.25340971085651937,0.029411764705882346,False,True,False,False,True,False,False,False,False,False,True
0.035714285714285754,2,1,0.3792962356792144,0.6029411764705882,False,True,False,False,True,False,False,False,False,False,True
0.26785714285714285,3,0,0.17062193126022912,0.07352941176470588,True,False,False,True,False,False,False,True,False,False,False
0.16071428571428575,2,0,0.15439170758319692,0.029411764705882346,True,False,False,True,False,False,False,False,False,False,True
0.14285714285714285,2,1,0.09560829241680303,0.1176470588235294,True,False,False,False,True,False,False,False,True,False,False
0.37499999999999994,3,0,0.5519639934533551,0.20588235294117646,False,True,False,True,False,False,False,False,True,False,False
0.5892857142857142,2,3,0.09356246590289143,0.07352941176470588,False,True,False,True,False,False,False,True,False,False,False
0.14285714285714285,1,0,0.12520458265139117,0.1176470588235294,False,True,False,True,False,False,True,False,False,False,False
0.125,2,0,0.6638025095471903,0.338235294117647,False,True,False,True,False,True,False,False,False,False,False
0.035714285714285754,2,0,0.08892525913802508,0.1176470588235294,False,True,False,False,True,False,False,True,False,False,False
0.33928571428571425,1,0,0.1698036006546645,0.1176470588235294,False,True,False,True,False,False,True,False,False,False,False
0.42857142857142855,2,0,0.2298145117294053,0.1176470588235294,False,True,False,True,False,False,False,False,True,False,False
0.125,2,0,0.16012002182214946,0.1176470588235294,False,True,False,True,False,False,False,False,False,True,False
0.035714285714285754,1,0,0.8617021276595744,0.2941176470588235,False,True,False,True,False,True,False,False,False,False,False
0.6428571428571428,2,2,0.15861974904528092,0.1176470588235294,False,True,False,True,False,False,True,False,False,False,False
0.5535714285714286,2,0,0.6878068739770867,0.338235294117647,False,True,False,True,False,True,False,False,False,False,False
0.8392857142857144,3,0,0.22613202400436444,0.38235294117647056,False,True,False,True,False,True,False,False,False,False,False
0.21428571428571425,2,0,0.3892525913802509,0.20588235294117646,False,True,False,True,False,True,False,False,False,False,False
0.07142857142857145,2,0,0.49959083469721766,0.47058823529411764,False,True,False,True,False,False,False,False,False,False,True
0.0892857142857143,1,0,0.37793235133660663,0.2941176470588235,False,True,False,False,True,False,False,False,True,False,False
0.8035714285714286,2,0,0.15193671576650297,0.08823529411764706,True,False,False,True,False,False,True,False,False,False,False
0.125,1,0,0.0511456628477905,0.1176470588235294,False,True,False,True,False,False,False,False,False,False,True
0.19642857142857145,2,0,0.06232951445717402,0.1176470588235294,False,True,False,True,False,False,False,False,False,False,True
0.19642857142857145,2,0,0.601063829787234,0.16176470588235292,False,True,False,True,False,False,True,False,False,False,False
0.14285714285714285,2,0,0.3222858701582106,0.47058823529411764,False,True,False,True,False,False,False,False,False,True,False
0.0535714285714286,2,0,0.16748499727223132,0.07352941176470588,False,True,False,True,False,False,False,False,False,False,True
0.0535714285714286,2,0,0.3953900709219858,0.2941176470588235,False,True,True,False,False,False,False,False,True,False,False
0.125,2,0,0.5400981996726677,0.47058823529411764,False,True,False,True,False,False,False,False,False,False,True
0.5714285714285714,1,3,0.30782869612656844,0.07352941176470588,False,True,True,False,False,False,True,False,False,False,False
0.28571428571428575,2,1,0.2579105291871249,0.1176470588235294,False,True,False,True,False,False,False,False,False,False,True
0.10714285714285715,1,0,0.0840152755046372,0.20588235294117646,False,True,False,True,False,False,False,False,False,False,True
0.41071428571428575,1,0,0.17648663393344244,0.0,False,True,False,True,False,False,False,False,False,False,True
0.19642857142857145,3,0,0.21453900709219859,0.2941176470588235,False,True,False,True,False,False,False,False,False,False,True
0.75,1,1,0.34328968903436985,0.25,False,True,False,False,True,True,False,False,False,False,False
0.28571428571428575,2,0,0.14198036006546644,0.1176470588235294,True,False,False,True,False,False,False,False,False,False,True
0.35714285714285715,2,0,0.3098745226404801,0.38235294117647056,False,True,False,True,False,False,False,False,False,False,True
0.5714285714285714,2,0,0.18344244408074195,0.029411764705882346,False,True,False,True,False,False,False,False,False,False,True
0.0892857142857143,2,0,0.5939716312056738,0.6470588235294117,False,True,True,False,False,False,True,False,False,False,False
0.14285714285714285,2,0,0.12752318603382434,0.1176470588235294,True,False,False,True,False,True,False,False,False,False,False
0.28571428571428575,1,3,0.43603382433169663,0.1176470588235294,True,False,False,True,False,False,False,True,False,False,False
0.10714285714285715,2,0,0.13747954173486088,0.2941176470588235,False,True,False,True,False,True,False,False,False,False,False
0.5892857142857142,2,0,0.06369339879978177,0.1176470588235294,False,True,False,True,False,False,False,False,False,False,True
0.28571428571428575,2,1,0.13011456628477902,0.029411764705882346,False,True,False,False,True,False,True,False,False,False,False
0.125,2,0,0.2284506273867976,0.2941176470588235,False,True,False,True,False,False,False,False,True,False,False
0.0535714285714286,2,0,0.02495908346972176,0.20588235294117646,True,False,False,False,True,False,False,False,False,False,True
0.35714285714285715,1,2,0.05673758865248227,0.029411764705882346,True,False,False,True,False,False,True,False,False,False,False
0.48214285714285715,1,0,0.27291325695581015,0.1176470588235294,True,False,False,True,False,False,False,False,True,False,False
0.0892857142857143,2,0,0.2591380250954719,0.38235294117647056,True,False,False,True,False,False,True,False,False,False,False
0.28571428571428575,2,1,0.532051282051282,0.2941176470588235,False,True,False,True,False,False,False,False,True,False,False
0.28571428571428575,1,0,0.33196944899072556,0.2941176470588235,False,True,False,True,False,False,False,False,False,False,True
0.17857142857142855,2,0,0.2590016366612111,0.1176470588235294,False,True,True,False,False,False,False,False,False,False,True
0.07142857142857145,2,1,0.4858156028368794,0.16176470588235292,True,False,False,True,False,False,True,False,False,False,False
0.6785714285714286,1,1,0.1232951445717403,0.10294117647058824,True,False,False,True,False,False,False,False,False,False,True
0.14285714285714285,2,0,0.19189852700490995,0.1176470588235294,False,True,False,True,False,False,False,False,True,False,False
0.6428571428571428,2,0,0.18453355155482815,0.2941176470588235,True,False,False,True,False,False,False,False,False,False,True
0.30357142857142855,3,0,0.6890343698854337,0.20588235294117646,False,True,True,False,False,False,True,False,False,False,False
0.6785714285714286,1,0,0.34069830878341517,0.1176470588235294,True,False,True,False,False,False,False,True,False,False,False
0.23214285714285715,1,0,0.13379705400981995,0.08823529411764706,False,True,False,True,False,False,True,False,False,False,False
0.32142857142857145,2,0,0.07528641571194762,0.16176470588235292,False,True,False,True,False,False,False,False,False,False,True
0.33928571428571425,2,0,0.1749863611565739,0.2941176470588235,True,False,False,True,False,False,False,False,False,False,True
0.32142857142857145,2,3,0.15711947626841244,0.1176470588235294,True,False,False,False,True,False,False,False,True,False,False
0.16071428571428575,2,0,0.3832515002727768,0.6470588235294117,False,True,False,True,False,False,False,False,False,False,True
0.23214285714285715,2,0,0.33374249863611566,0.07352941176470588,False,True,False,True,False,False,False,False,False,False,True
0.125,2,0,0.2937806873977087,0.20588235294117646,True,False,False,True,False,False,False,False,False,False,True
0.23214285714285715,2,0,0.5947899618112383,0.029411764705882346,True,False,False,True,False,False,False,False,True,False,False
0.17857142857142855,3,1,0.22517730496453903,0.2941176470588235,False,True,False,False,True,False,False,False,False,False,True
0.07142857142857145,2,2,0.42525913802509546,0.16176470588235292,False,True,False,False,True,False,True,False,False,False,False
0.5535714285714286,2,0,0.18057828696126565,0.1176470588235294,False,True,False,True,False,False,False,False,True,False,False
0.32142857142857145,2,1,0.49481723949809053,0.2941176470588235,False,True,False,True,False,False,True,False,False,False,False
0.125,2,0,0.6189307146753955,0.6470588235294117,False,True,False,True,False,False,True,False,False,False,False
0.21428571428571425,3,1,0.9999999999999999,0.6470588235294117,False,True,True,False,False,False,False,False,False,True,False
0.5357142857142858,2,0,0.11483906164757228,0.1176470588235294,True,False,False,True,False,False,False,False,False,False,True
0.5178571428571428,2,0,0.1055646481178396,0.2941176470588235,False,True,False,True,False,False,False,False,False,False,True
0.125,2,0,0.11265684669939989,0.1176470588235294,False,True,False,True,False,True,False,False,False,False,False
0.44642857142857145,3,0,0.841380250954719,0.2941176470588235,True,False,True,False,False,False,True,False,False,False,False
0.6607142857142858,2,0,0.6200218221494816,0.5588235294117647,False,True,True,False,False,False,True,False,False,False,False
0.42857142857142855,2,0,0.30891980360065463,0.20588235294117646,False,True,False,True,False,False,False,False,True,False,False
0.23214285714285715,2,2,0.3402891434806328,0.25,False,True,False,True,False,False,False,False,True,False,False
0.41071428571428575,2,0,0.48472449536279316,0.47058823529411764,True,False,False,True,False,False,False,False,False,False,True
0.5357142857142858,2,0,0.10747408619749045,0.08823529411764706,False,True,False,True,False,False,True,False,False,False,False
0.25000000000000006,2,2,0.17635024549918166,0.029411764705882346,False,True,False,True,False,False,False,False,True,False,False
0.25000000000000006,1,1,0.06505728314238952,0.1176470588235294,False,True,False,True,False,False,False,False,False,False,True
0.0892857142857143,2,0,0.13461538461538458,0.058823529411764705,True,False,False,True,False,False,False,False,True,False,False
0.0535714285714286,1,0,0.00354609929078014,0.07352941176470588,False,True,False,False,True,False,True,False,False,False,False
0.10714285714285715,2,1,0.7175395526459356,0.2941176470588235,False,True,False,True,False,False,False,False,True,False,False
0.125,2,0,0.47722313147845064,0.2941176470588235,True,False,False,True,False,False,False,False,True,False,False
0.10714285714285715,1,0,0.05932896890343699,0.1176470588235294,False,True,False,True,False,False,True,False,False,False,False
0.21428571428571425,2,0,0.3404255319148936,0.47058823529411764,False,True,False,True,False,False,False,False,True,False,False
0.33928571428571425,1,0,0.062465902891434805,0.1176470588235294,False,True,False,True,False,False,False,False,True,False,False
0.23214285714285715,2,0,0.06151118385160938,0.1176470588235294,False,True,False,True,False,False,False,True,False,False,False
0.14285714285714285,1,0,0.4627659574468085,0.16176470588235292,True,False,False,True,False,False,False,False,True,False,False
0.16071428571428575,3,0,0.545417348608838,0.38235294117647056,False,True,False,True,False,False,True,False,False,False,False
0.23214285714285715,2,0,0.23022367703218766,0.2941176470588235,False,True,False,True,False,False,False,False,False,False,True
0.26785714285714285,3,0,0.36279323513366063,0.2941176470588235,False,True,True,False,False,False,True,False,False,False,False
0.16071428571428575,2,2,0.3285597381342062,0.20588235294117646,False,True,False,True,False,False,False,False,True,False,False
0.30357142857142855,2,0,0.1061102018548827,0.20588235294117646,True,False,False,True,False,False,True,False,False,False,False
0.35714285714285715,1,0,0.4293507910529187,0.058823529411764705,False,True,False,True,False,False,True,False,False,False,False
0.26785714285714285,2,2,0.1738952536824877,0.2941176470588235,True,False,False,True,False,False,True,False,False,False,False
0.21428571428571425,2,0,0.5759683578832515,0.47058823529411764,False,True,False,True,False,False,False,False,False,False,True
0.16071428571428575,2,0,0.1115657392253137,0.029411764705882346,False,True,False,True,False,False,False,False,False,False,True
1.0,3,0,0.8681123840698308,0.2941176470588235,False,True,True,False,False,False,True,False,False,False,False
0.19642857142857145,2,1,0.22013093289689034,0.20588235294117646,True,False,False,True,False,False,False,True,False,False,False
0.0892857142857143,3,1,0.976268412438625,0.8235294117647058,True,False,False,True,False,False,True,False,False,False,False
0.07142857142857145,2,0,0.5264593562465902,0.2941176470588235,False,True,False,False,True,False,False,False,True,False,False
0.44642857142857145,3,0,0.42744135297326785,0.029411764705882346,False,True,False,False,True,False,False,False,True,False,False
0.07142857142857145,1,0,0.25245499181669395,0.13235294117647056,True,False,False,True,False,False,False,False,False,False,True
0.16071428571428575,2,0,0.534506273867976,0.2941176470588235,False,True,False,True,False,False,False,False,True,False,False
0.21428571428571425,1,0,0.17334969994544464,0.08823529411764706,False,True,False,True,False,False,False,False,True,False,False
0.0892857142857143,2,0,0.7491816693944353,0.2941176470588235,True,False,True,False,False,False,False,True,False,False,False
0.125,1,0,0.4567648663393344,0.25,True,False,False,False,True,False,False,False,True,False,False
0.10714285714285715,2,3,0.40411893071467536,0.20588235294117646,False,True,False,False,True,False,False,False,False,False,True
0.25000000000000006,3,0,0.5713311511183852,0.20588235294117646,False,True,False,True,False,True,False,False,False,False,False
0.32142857142857145,1,0,0.5045008183306056,0.08823529411764706,False,True,False,True,False,False,True,False,False,False,False
0.42857142857142855,1,0,0.16489361702127658,0.16176470588235292,True,False,False,True,False,False,False,False,False,False,True
0.07142857142857145,2,0,0.0861974904528096,0.13235294117647056,False,True,False,True,False,False,False,False,False,False,True
0.26785714285714285,1,1,0.20362793235133658,0.029411764705882346,False,True,False,True,False,True,False,False,False,False,False
0.23214285714285715,2,2,0.12084015275504635,0.07352941176470588,False,True,True,False,False,False,False,True,False,False,False
0.07142857142857145,2,0,0.1344789961811238,0.07352941176470588,True,False,False,False,True,False,False,False,False,True,False
0.17857142857142855,2,0,0.09669939989088923,0.07352941176470588,True,False,False,True,False,False,False,False,True,False,False
